Id	hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
cr_lancer4	168	cr_lancer1	cr_lancer5	3	BlackLancer	cr_lancer4		corruptrogue	CorruptLancer		CR	1													3	6		11	17	1	9	40	71	cr_lancer	cr_lancer	10	11	11	10				100	100	100	88	95	97	0	0	0	0	55	70	15	12	10																			1	1							1		1			1	1																																	70	70	70	-35	-28	-23	45	0	25	115	25	25	45	0	25	115	25	25	45	0	25	115	25	25	2				10	10	10	10	210	300	170	180	120	230	190	0	0	0	0	0	0	190	260	190	170	110	190	280	0	0	0	0	0	0	190	260	190	170	110	190	280	0	0	0	0	0	0	A1	ltng	0	0	0	0	10	10	210	0	20	10	230	0				0	0			0	0			0	0																Act 1 H2H C	Act 1 Champ C	Act 1 Unique C		Act 1 (N) H2H C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 1 (H) H2H C	Act 1 (H) Champ C	Act 1 (H) Unique C								0
cr_lancer5	169	cr_lancer1	cr_lancer6	4	FleshLancer	cr_lancer5		corruptrogue	CorruptLancer		CR	1													4	6		13	20	1	24	53	84	cr_lancer	cr_lancer	10	11	11	10				100	100	100	90	99	99	0	0	0	0	60	75	15	12	10																			1	1							1		1			1	1																																	70	70	70	-35	-28	-23	45	0	25	25	130	25	45	0	25	25	130	25	45	0	25	25	130	25	2				25	25	25	10	210	300	170	180	110	230	180	0	0	0	0	0	0	190	260	190	170	110	190	280	0	0	0	0	0	0	190	260	190	170	110	190	280	0	0	0	0	0	0	A1	fire	0	0	0	0	10	120	140	0	20	120	140	0				0	0			0	0			0	0																Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
sk_archer1	170	sk_archer1	sk_archer2	0	SkeletonArcher	sk_archer1		skeleton	SkeletonBow		SK	1	1												2	4		4	4	1	5	38	68	sk_archer	sk_archer	10	11	11	10				75	80	85	0	0	0	0	0	0	0	0	0	40	40	40										skbowarrow1									1						1				1			1	1																																	0	0	0	-35	-28	-18	40	0	33	0	33	100	40	0	33	0	33	100	40	0	33	0	33	100	2				15	15	15	10	180	330	170	180	130	160	510	0	0	0	0	0	0	170	230	200	190	70	90	230	0	0	0	0	0	0	170	230	200	190	70	90	230	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 1 Miss B	Act 1 Champ B	Act 1 Unique B		Act 1 (N) Miss B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 1 (H) Miss B	Act 1 (H) Champ B	Act 1 (H) Unique B								0
sk_archer2	171	sk_archer1	sk_archer3	1	ReturnedArcher	sk_archer2		skeleton	SkeletonBow		SK	1	1												2	5		4	4	1	8	39	69	sk_archer	sk_archer	10	11	11	10				75	80	85	0	0	0	0	0	0	0	0	0	40	40	40										skbowarrow2									1						1				1			1	1																																	0	0	0	-35	-28	-18	40	0	33	0	33	105	40	0	33	0	33	105	40	0	33	0	33	105	2				25	25	25	10	200	350	170	180	130	160	510	0	0	0	0	0	0	170	230	200	190	70	90	230	0	0	0	0	0	0	170	230	200	190	70	90	230	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 1 Miss B	Act 1 Champ B	Act 1 Unique B		Act 1 (N) Miss B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 1 (H) Miss B	Act 1 (H) Champ B	Act 1 (H) Unique B								0
sk_archer3	172	sk_archer1	sk_archer4	2	BoneArcher	sk_archer3		skeleton	SkeletonBow		SK	1	1												3	5		5	5	1	9	40	70	sk_archer	sk_archer	10	11	11	10				80	85	90	0	0	0	0	0	0	0	0	0	40	40	40										skbowarrow3									1						1				1			1	1																																	0	0	0	-35	-28	-18	45	0	33	0	75	105	45	0	33	0	75	105	45	0	33	0	75	105	2				25	25	25	10	190	350	170	180	130	160	510	0	0	0	0	0	0	170	230	200	190	70	90	230	0	0	0	0	0	0	170	230	200	190	70	90	230	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 1 Miss C	Act 1 Champ C	Act 1 Unique C		Act 1 (N) Miss C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 1 (H) Miss C	Act 1 (H) Champ C	Act 1 (H) Unique C								0
sk_archer4	173	sk_archer1	sk_archer5	3	BurningDeadArcher	sk_archer4		skeleton	SkeletonBow		SK	1	1												3	6		5	5	1	13	43	74	sk_archer	sk_archer	10	11	11	10				80	85	90	0	0	0	0	0	0	0	0	0	40	40	40										skbowarrow4									1						1				1			1	1																																	0	0	0	-35	-28	-18	45	0	75	0	33	110	45	0	75	0	33	110	45	0	75	0	33	110	2				35	35	35	10	190	340	170	180	100	130	500	0	0	0	0	0	0	170	230	200	190	70	90	230	0	0	0	0	0	0	170	230	200	190	70	90	230	0	0	0	0	0	0	A1	fire	100	70	110	0	100	60	100	0	100	60	100	0				0	0			0	0			0	0																Act 2 Miss A	Act 2 Champ A	Act 2 Unique A		Act 2 (N) Miss A	Act 2 (N) Champ A	Act 2 (N) Unique A		Act 2 (H) Miss A	Act 2 (H) Champ A	Act 2 (H) Unique A								0
sk_archer5	174	sk_archer1	sk_archer6	4	HorrorArcher	sk_archer5		skeleton	SkeletonBow		SK	1	1												3	6		5	5	1	18	47	78	sk_archer	sk_archer	10	11	11	10				90	90	95	0	0	0	0	0	0	0	0	0	40	40	40										skbowarrow5									1						1				1			1	1																																	0	0	0	-35	-28	-18	50	75	0	75	0	110	50	75	0	75	0	110	50	75	0	75	0	110	2				45	45	45	10	190	340	170	180	100	130	500	0	0	0	0	0	0	170	230	200	190	70	90	230	0	0	0	0	0	0	170	230	200	190	70	90	230	0	0	0	0	0	0	A1	ltng	100	10	140	0	100	10	130	0	100	10	180	0				0	0			0	0			0	0																Act 2 Miss B	Act 2 Champ B	Act 2 Unique B		Act 2 (N) Miss B	Act 2 (N) Champ B	Act 2 (N) Unique B		Act 2 (H) Miss B	Act 2 (H) Champ B	Act 2 (H) Unique B								0
warriv2	175	warriv2		0	Warriv	warriv2		human	Npc		WX	1													1	1		3	3	0				mednpc	mednpc		11	11	11																																				1	1	1	1	1	1	1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
atma	176	atma		0	Atma	atma		human	Npc		AS	1													1	1		3	3	0				mednpc	mednpc		11	11	11																																				1	1	1	1	1	1	1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
drognan	177	drognan		0	Drognan	drognan		human	Npc		DR	1													1	1		3	3	0				drognan	drognan		11	11	11																																				1	1	1	1	1	1	1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
fara	178	fara		0	Fara	fara		human	Npc		OF	1													1	1		3	3	0				fara	fara		11	11	11																																				1	1	1	1	1	1	1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
cow	179	cow		0	dummy	cow			Idle		CW	1													1	1		2	2	0				cow	cow		11	11	11																																				2	1	1				1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
maggotbaby1	180	maggotbaby1	maggotbaby2	0	SandMaggotYoung	maggotbaby1		sandmaggot	MaggotLarva		SB	1													1	1		8	8	1	16	45	76	maggotbaby	maggotbaby	9	11	11	10				75	78	80	20	17	14	100	100	100	0	0	0	0	0	0																			1	1												1	1							1																										70	53	35	-35	-28	-23	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	100	2				15	15	15	10	80	170	170	110	80	100	190	0	0	0	0	0	0	70	120	100	60	60	80	140	0	0	0	0	0	0	70	120	100	60	60	80	140	0	0	0	0	0	0	A1	pois	0	0	0	0	10	50	50	30	10	50	50	30				0	0			0	0			0	0																																		0
maggotbaby2	181	maggotbaby1	maggotbaby3	1	RockWormYoung	maggotbaby2		sandmaggot	MaggotLarva		SB	1													1	1		8	8	1	17	45	84	maggotbaby	maggotbaby	9	11	11	10				80	83	85	19	16	13	100	100	100	0	0	0	0	0	0																			1	1												1	1							1																										70	53	35	-35	-28	-23	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	100	2				15	15	15	10	90	170	170	110	80	100	180	0	0	0	0	0	0	70	120	100	60	60	80	140	0	0	0	0	0	0	70	120	100	60	60	80	140	0	0	0	0	0	0	A1	pois	0	0	0	0	10	50	50	30	10	50	50	30				0	0			0	0			0	0																																		0
maggotbaby3	182	maggotbaby1	maggotbaby4	2	DevourerYoung	maggotbaby3		sandmaggot	MaggotLarva		SB	1													1	1		10	10	1	19	48	79	maggotbaby	maggotbaby	9	11	11	10				85	88	90	18	15	12	100	100	100	0	0	0	0	0	0																			1	1												1	1							1																										70	53	35	-35	-28	-23	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	100	2				20	20	20	10	80	170	170	110	70	100	190	0	0	0	0	0	0	70	120	100	60	60	80	140	0	0	0	0	0	0	70	120	100	60	60	80	140	0	0	0	0	0	0	A1	pois	0	0	0	0	10	50	50	30	10	50	50	30				0	0			0	0			0	0																																		0
maggotbaby4	183	maggotbaby1	maggotbaby5	3	GiantLampreyYoung	maggotbaby4		sandmaggot	MaggotLarva		SB	1													1	1		10	10	1	21	50	79	maggotbaby	maggotbaby	9	11	11	10				88	91	93	17	14	11	100	100	100	0	0	0	0	0	0																			1	1												1	1							1																										70	53	35	-35	-28	-23	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	100	2				20	20	20	10	80	170	170	110	80	100	190	0	0	0	0	0	0	70	120	100	60	60	80	140	0	0	0	0	0	0	70	120	100	60	60	80	140	0	0	0	0	0	0	A1	pois	0	0	0	0	10	50	50	30	10	50	50	30				0	0			0	0			0	0																																		0
maggotbaby5	184	maggotbaby1	maggotbaby6	4	WorldKillerYoung	maggotbaby5		sandmaggot	MaggotLarva		SB	1													1	1		11	11	1	24	57	85	maggotbaby	maggotbaby	9	11	11	10				90	93	95	16	13	10	100	100	100	0	0	0	0	0	0																			1	1												1	1							1																										70	53	35	-35	-28	-23	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	100	2				25	25	25	10	80	170	170	110	70	100	180	0	0	0	0	0	0	70	120	100	60	60	80	140	0	0	0	0	0	0	70	120	100	60	60	80	140	0	0	0	0	0	0	A1	pois	0	0	0	0	10	50	50	30	10	50	50	30				0	0			0	0			0	0																																		0
camel	185	camel		0	dummy	camel			Idle		CM	1													1	1		5	5	0							11	11	11																																				2	1	1	1			1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
blunderbore1	186	blunderbore1	blunderbore2	0	Blunderbore	blunderbore1	blunderbore	blunderbore	PinHead	stun attack	PN	1													2	4		7	7	1	18	47	78	pinhead	pinhead	10	11	11	10				75	80	85	15	12	10	100	100	100	0	0	0	40	50	55																			1	1							1		1			1	1									Smite	seq_pinheadsmite	1																						70	70	70	-35	-28	-23	55	0	115	50	50	0	55	0	115	50	50	0	55	0	115	50	50	0	4				25	25	25	10	360	440	170	230	140	210	250	190	240	180	0	0	0	390	470	160	260	140	210	220	180	230	200	0	0	0	390	470	160	260	140	210	220	180	230	200	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 2 H2H B	Act 2 Champ B	Act 2 Unique B		Act 2 (N) H2H B	Act 2 (N) Champ B	Act 2 (N) Unique B		Act 2 (H) H2H B	Act 2 (H) Champ B	Act 2 (H) Unique B								0
blunderbore2	187	blunderbore1	blunderbore3	1	Gorbelly	blunderbore2	blunderbore	blunderbore	PinHead	stun attack	PN	1													2	5		8	8	1	20	49	80	pinhead	pinhead	10	11	11	10				80	85	90	12	9	7	100	100	100	0	0	0	50	60	65																			1	1							1		1			1	1									Smite	seq_pinheadsmite	1																						70	70	70	-35	-28	-23	55	0	50	50	140	0	55	0	50	50	140	0	55	0	50	50	140	0	4				25	25	25	10	360	440	170	230	140	220	250	200	240	190	0	0	0	390	470	160	260	140	210	220	180	230	200	0	0	0	390	470	160	260	140	210	220	180	230	200	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 2 H2H C	Act 2 Champ C	Act 2 Unique C		Act 2 (N) H2H C	Act 2 (N) Champ C	Act 2 (N) Unique C		Act 2 (H) H2H C	Act 2 (H) Champ C	Act 2 (H) Unique C								0
blunderbore3	188	blunderbore1	blunderbore4	2	Mauler	blunderbore3	blunderbore	blunderbore	PinHead	stun attack	PN	1													3	5		11	11	1	25	55	83	pinhead	pinhead	10	11	11	10				85	90	95	9	7	7	100	100	100	0	0	0	60	65	65																			1	1							1		1			1	1									Smite	seq_pinheadsmite	1																						70	70	70	-35	-28	-23	55	0	50	100	50	0	55	0	50	100	50	0	55	0	50	100	50	0	4				35	35	35	10	360	440	170	240	140	220	250	200	240	190	0	0	0	390	470	160	260	140	210	220	180	230	200	0	0	0	390	470	160	260	140	210	220	180	230	200	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 3 H2H C	Act 3 Champ C	Act 3 Unique C		Act 3 (N) H2H C	Act 3 (N) Champ C	Act 3 (N) Unique C		Act 3 (H) H2H C	Act 3 (H) Champ C	Act 3 (H) Unique C								0
blunderbore4	189	blunderbore1	blunderbore5	3	Urdar	blunderbore4	blunderbore	blunderbore	PinHead	stun attack	PN	1													3	6		14	14	1	32	57	85	pinhead	pinhead	10	11	11	10				90	95	97	7	7	7	100	100	100	0	0	0	65	65	70																			1	1							1		1			1	1									Smite	seq_pinheadsmite	1																						70	70	70	-35	-28	-23	55	0	75	75	75	0	55	0	75	75	75	0	55	0	75	75	75	0	4				40	40	40	10	360	440	170	280	140	220	250	200	240	190	0	0	0	390	470	160	260	140	210	220	180	230	200	0	0	0	390	470	160	260	140	210	220	180	230	200	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																Act 4 H2H A	Act 4 Champ A	Act 4 Unique A		Act 4 (N) H2H A	Act 4 (N) Champ A	Act 4 (N) Unique A		Act 4 (H) H2H A	Act 4 (H) Champ A	Act 4 (H) Unique A								0
maggotegg1	190	maggotegg1	maggotegg2	0	SandMaggotEgg	maggotegg1			MaggotEgg		SE	1			maggotbaby1	0	0	S1							1	1		4	4	1	16	45	76	maggotegg	maggotegg	8	11	11	11				250	200	200	18	18	18																												1	1												1										MaggotEgg	seq_maggotegg	2																						70	46	23	-35	-35	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	190	240	170	100	0	0	0	0	0	0	0	0	0	150	190	50	50	0	0	0	0	0	0	0	0	0	150	190	50	50	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
maggotegg2	191	maggotegg1	maggotegg3	1	RockWormEgg	maggotegg2			MaggotEgg		SE	1			maggotbaby2	0	0	S1							1	1		4	4	1	17	45	84	maggotegg	maggotegg	8	11	11	11				240	200	200	22	22	22																												1	1												1										MaggotEgg	seq_maggotegg	3																						70	46	23	-35	-35	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	200	230	170	100	0	0	0	0	0	0	0	0	0	150	190	50	50	0	0	0	0	0	0	0	0	0	150	190	50	50	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
maggotegg3	192	maggotegg1	maggotegg4	2	DevourerEgg	maggotegg3			MaggotEgg		SE	1			maggotbaby3	0	0	S1							1	1		4	4	1	19	48	79	maggotegg	maggotegg	8	11	11	11				210	200	200	26	26	26																												1	1												1										MaggotEgg	seq_maggotegg	4																						70	46	23	-35	-35	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	200	230	170	100	0	0	0	0	0	0	0	0	0	150	190	50	50	0	0	0	0	0	0	0	0	0	150	190	50	50	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
maggotegg4	193	maggotegg1	maggotegg5	3	GiantLampreyEgg	maggotegg4			MaggotEgg		SE	1			maggotbaby4	0	0	S1							1	1		4	4	1	21	50	79	maggotegg	maggotegg	8	11	11	11				180	200	200	30	30	30																												1	1												1										MaggotEgg	seq_maggotegg	4																						70	46	23	-35	-35	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	200	230	170	100	0	0	0	0	0	0	0	0	0	150	190	50	50	0	0	0	0	0	0	0	0	0	150	190	50	50	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
maggotegg5	194	maggotegg1	maggotegg6	4	WorldKillerEgg	maggotegg5			MaggotEgg		SE	1			maggotbaby5	0	0	S1							1	1		4	4	1	27	57	85	maggotegg	maggotegg	8	11	11	11				150	200	200	34	34	34																												1	1												1										MaggotEgg	seq_maggotegg	5																						70	46	23	-35	-35	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	190	230	170	110	0	0	0	0	0	0	0	0	0	150	190	50	50	0	0	0	0	0	0	0	0	0	150	190	50	50	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
act2male	195	act2male		0	dummy	act2male		human	Towner		2M	1													1	1		2	2	0				mednpc	mednpc		11	11	11																																				1	1	1	1			1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
act2female	196	act2female		0	Dummy	act2female		human	Towner		2F	1													1	1		2	2	0				lightnpc	lightnpc		11	11	11																																				1	1	1	1			1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
act2child	197	act2child		0	dummy	act2child		human	Towner		2C	1													1	1		2	2	0				lightnpc	lightnpc		11	11	11																																				1	1	1	1			1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
greiz	198	greiz		0	Greiz	greiz		human	Npc		GR	1													1	1		4	4	0				mednpc	mednpc		11	11	11																																				1	1	1	1	1	1	1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
elzix	199	elzix		0	Elzix	elzix		human	Npc		EL	1													1	1		3	3	0				mednpc	mednpc		11	11	11																																				1	1	1	1	1	1	1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
geglash	200	geglash		0	Geglash	geglash		human	Npc		GE	1													1	1		2	2	0				mednpc	mednpc		11	11	11																																				1	1	1	1	1		1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
jerhyn	201	jerhyn		0	Jerhyn	jerhyn		human	Npc		JE	1													1	1		4	4	0				mednpc	mednpc		11	11	11																																				1	1	1	1	1		1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
lysander	202	lysander		0	Lysander	lysander		human	Npc		LY	1													1	1		3	3	0				mednpc	mednpc		11	11	11																																				1	1	1	1	1	1	1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
act2guard1	203	act2guard1		0	Dummy	act2guard1		human	Towner		GU	1													1	1		4	7	0				mednpc	mednpc		11	11	11																																				1	1	1	1			1								1	1																																	70	70	70	-35	-35	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
act2vendor1	204	act2vendor1		0	dummy	act2vendor1		human	Vendor		M1	1													1	1		4	4	0				mednpc	mednpc		11	11	11																																				1	1	1	1			1								1	1																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0			0	0																																		0
